Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable,Room Categor,Community
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 310,HARKNESS 310,HARKNESS 310-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 312,HARKNESS 312,HARKNESS 312-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 314,HARKNESS 314,HARKNESS 314-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 314,HARKNESS 314,HARKNESS 314-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 319,HARKNESS 319,HARKNESS 319-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 320,HARKNESS 320,HARKNESS 320-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 323,HARKNESS 323,HARKNESS 323-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 323,HARKNESS 323,HARKNESS 323-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 324,HARKNESS 324,HARKNESS 324-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 324,HARKNESS 324,HARKNESS 324-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 326A,HARKNESS 326A,HARKNESS 326A-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 326B,HARKNESS 326B,HARKNESS 326B-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 327,HARKNESS 327,HARKNESS 327-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 328,HARKNESS 328,HARKNESS 328-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 328,HARKNESS 328,HARKNESS 328-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 329,HARKNESS 329,HARKNESS 329-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 329,HARKNESS 329,HARKNESS 329-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 330,HARKNESS 330,HARKNESS 330-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 330,HARKNESS 330,HARKNESS 330-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 401,HARKNESS 401,HARKNESS 401-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 402,HARKNESS 402,HARKNESS 402-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 406,HARKNESS 406,HARKNESS 406-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 406,HARKNESS 406,HARKNESS 406-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 410,HARKNESS 410,HARKNESS 410-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 410,HARKNESS 410,HARKNESS 410-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 422,HARKNESS 422,HARKNESS 422-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 422,HARKNESS 422,HARKNESS 422-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 423,HARKNESS 423,HARKNESS 423-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 426,HARKNESS 426,HARKNESS 426-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 426,HARKNESS 426,HARKNESS 426-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 429,HARKNESS 429,HARKNESS 429-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 430,HARKNESS 430,HARKNESS 430-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 430,HARKNESS 430,HARKNESS 430-2,Double,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 104,HEGEMAN 104 104A,HEGEMAN 104 104A-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 104,HEGEMAN 104 104B,HEGEMAN 104 104B-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 104,HEGEMAN 104 104C,HEGEMAN 104 104C-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 105,HEGEMAN 105,HEGEMAN 105-1,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 105,HEGEMAN 105,HEGEMAN 105-2,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 106,HEGEMAN 106 106A,HEGEMAN 106 106A-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 106,HEGEMAN 106 106B,HEGEMAN 106 106B-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 106,HEGEMAN 106 106C,HEGEMAN 106 106C-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 107,HEGEMAN 107 107A,HEGEMAN 107 107A-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 107,HEGEMAN 107 107B,HEGEMAN 107 107B-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 107,HEGEMAN 107 107C,HEGEMAN 107 107C-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108A,HEGEMAN 108 108A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108B,HEGEMAN 108 108B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108C,HEGEMAN 108 108C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 109,HEGEMAN 109 109A,HEGEMAN 109 109A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 109,HEGEMAN 109 109B,HEGEMAN 109 109B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 109,HEGEMAN 109 109C,HEGEMAN 109 109C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 110,HEGEMAN 110 110A,HEGEMAN 110 110A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 110,HEGEMAN 110 110B,HEGEMAN 110 110B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 110,HEGEMAN 110 110C,HEGEMAN 110 110C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111A,HEGEMAN 111 111A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111B,HEGEMAN 111 111B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111C,HEGEMAN 111 111C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112A,HEGEMAN 112 112A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112B,HEGEMAN 112 112B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112C,HEGEMAN 112 112C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 113,HEGEMAN 113 113A,HEGEMAN 113 113A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 113,HEGEMAN 113 113B,HEGEMAN 113 113B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 113,HEGEMAN 113 113C,HEGEMAN 113 113C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 114,HEGEMAN 114,HEGEMAN 114-1,Single,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 115,HEGEMAN 115,HEGEMAN 115-1,Single,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116A,HEGEMAN 116 116A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116B,HEGEMAN 116 116B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116C,HEGEMAN 116 116C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 202,HEGEMAN 202,HEGEMAN 202-1,Double,,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 202,HEGEMAN 202,HEGEMAN 202-2,Double,,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203A,HEGEMAN 203 203A-1,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203C,HEGEMAN 203 203C-1,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203E,HEGEMAN 203 203E-1,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204A,HEGEMAN 204 204A-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204C,HEGEMAN 204 204C-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204E,HEGEMAN 204 204E-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 208,HEGEMAN 208 208A,HEGEMAN 208 208A-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 208,HEGEMAN 208 208B,HEGEMAN 208 208B-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 209,HEGEMAN 209 209A,HEGEMAN 209 209A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 209,HEGEMAN 209 209B,HEGEMAN 209 209B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 209,HEGEMAN 209 209C,HEGEMAN 209 209C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 210,HEGEMAN 210 210A,HEGEMAN 210 210A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 210,HEGEMAN 210 210B,HEGEMAN 210 210B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 210,HEGEMAN 210 210C,HEGEMAN 210 210C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211A,HEGEMAN 211 211A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211B,HEGEMAN 211 211B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211C,HEGEMAN 211 211C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 212,HEGEMAN 212,HEGEMAN 212-1,Double,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 212,HEGEMAN 212,HEGEMAN 212-2,Double,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 213,HEGEMAN 213 213A,HEGEMAN 213 213A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 213,HEGEMAN 213 213C,HEGEMAN 213 213C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 213,HEGEMAN 213 213D,HEGEMAN 213 213D-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 215,HEGEMAN 215 215A,HEGEMAN 215 215A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 215,HEGEMAN 215 215B,HEGEMAN 215 215B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 215,HEGEMAN 215 215C,HEGEMAN 215 215C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303A,HEGEMAN 303 303A-1,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303B,HEGEMAN 303 303B-1,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303C,HEGEMAN 303 303C-1,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 304,HEGEMAN 304 304A,HEGEMAN 304 304A-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 304,HEGEMAN 304 304B,HEGEMAN 304 304B-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 304,HEGEMAN 304 304C,HEGEMAN 304 304C-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 305,HEGEMAN 305,HEGEMAN 305-1,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 305,HEGEMAN 305,HEGEMAN 305-2,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306A,HEGEMAN 306 306A-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306B,HEGEMAN 306 306B-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306C,HEGEMAN 306 306C-1,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307A,HEGEMAN 307 307A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307B,HEGEMAN 307 307B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307C,HEGEMAN 307 307C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 308,HEGEMAN 308 308A,HEGEMAN 308 308A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 308,HEGEMAN 308 308B,HEGEMAN 308 308B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 308,HEGEMAN 308 308C,HEGEMAN 308 308C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 309,HEGEMAN 309 309A,HEGEMAN 309 309A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 309,HEGEMAN 309 309B,HEGEMAN 309 309B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 309,HEGEMAN 309 309C,HEGEMAN 309 309C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 310,HEGEMAN 310 310A,HEGEMAN 310 310A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 310,HEGEMAN 310 310B,HEGEMAN 310 310B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 310,HEGEMAN 310 310C,HEGEMAN 310 310C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 401,HEGEMAN 401 401A,HEGEMAN 401 401A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 401,HEGEMAN 401 401B,HEGEMAN 401 401B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 401,HEGEMAN 401 401C,HEGEMAN 401 401C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 402,HEGEMAN 402 402A,HEGEMAN 402 402A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 402,HEGEMAN 402 402B,HEGEMAN 402 402B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 402,HEGEMAN 402 402C,HEGEMAN 402 402C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 403,HEGEMAN 403 403A,HEGEMAN 403 403A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 403,HEGEMAN 403 403B,HEGEMAN 403 403B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 403,HEGEMAN 403 403C,HEGEMAN 403 403C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 404,HEGEMAN 404 404A,HEGEMAN 404 404A-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 404,HEGEMAN 404 404B,HEGEMAN 404 404B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 404,HEGEMAN 404 404C,HEGEMAN 404 404C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 106,HOPE 106,HOPE 106-1,Single,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 107,HOPE 107,HOPE 107-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 107,HOPE 107,HOPE 107-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 112,HOPE 112,HOPE 112-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 112,HOPE 112,HOPE 112-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 114,HOPE 114,HOPE 114-1,Single,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 116,HOPE 116,HOPE 116-1,Single,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 119,HOPE 119,HOPE 119-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 119,HOPE 119,HOPE 119-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 120,HOPE 120,HOPE 120-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 120,HOPE 120,HOPE 120-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 201,HOPE 201,HOPE 201-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 201,HOPE 201,HOPE 201-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 202,HOPE 202,HOPE 202-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 202,HOPE 202,HOPE 202-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 203,HOPE 203,HOPE 203-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 203,HOPE 203,HOPE 203-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 206,HOPE 206,HOPE 206-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 207,HOPE 207,HOPE 207-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 207,HOPE 207,HOPE 207-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 208,HOPE 208,HOPE 208-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 212,HOPE 212,HOPE 212-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 212,HOPE 212,HOPE 212-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 215,HOPE 215,HOPE 215-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 215,HOPE 215,HOPE 215-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 216,HOPE 216,HOPE 216-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 217,HOPE 217,HOPE 217-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 217,HOPE 217,HOPE 217-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 219,HOPE 219,HOPE 219-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 219,HOPE 219,HOPE 219-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 220,HOPE 220,HOPE 220-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 220,HOPE 220,HOPE 220-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 301,HOPE 301,HOPE 301-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 301,HOPE 301,HOPE 301-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 302,HOPE 302,HOPE 302-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 302,HOPE 302,HOPE 302-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 303,HOPE 303,HOPE 303-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 303,HOPE 303,HOPE 303-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 306,HOPE 306,HOPE 306-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 307,HOPE 307,HOPE 307-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 307,HOPE 307,HOPE 307-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 312,HOPE 312,HOPE 312-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 312,HOPE 312,HOPE 312-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 315,HOPE 315,HOPE 315-1,Double,,Female,Spring General Housing Selection
